time,data,Grams,Newtons,multiplier,offset
34,-428398,85.67822,,0.00111,561.2
84,-431742,81.96638,,0.00111,561.2
168,-431607,82.11623,,0.00111,561.2
252,-431892,81.79988,,0.00111,561.2
336,-432082,81.58898,,0.00111,561.2
420,-432348,81.29372,,0.00111,561.2
504,-432581,81.03509,,0.00111,561.2
589,-433108,80.45012,,0.00111,561.2
673,-433794,79.68866,,0.00111,561.2
757,-434025,79.43225,,0.00111,561.2
841,-434059,79.39451,,0.00111,561.2
925,-434056,79.39784,,0.00111,561.2
1010,-434046,79.40894,,0.00111,561.2
1094,-433991,79.46999,,0.00111,561.2
1178,-433991,79.46999,,0.00111,561.2
1262,-434019,79.43891,,0.00111,561.2
1346,-434008,79.45112,,0.00111,561.2
1431,-434010,79.4489,,0.00111,561.2
1515,-434044,79.41116,,0.00111,561.2
1599,-434037,79.41893,,0.00111,561.2
1683,-434003,79.45667,,0.00111,561.2
1767,-433998,79.46222,,0.00111,561.2
1852,-433975,79.48775,,0.00111,561.2
1936,-433978,79.48442,,0.00111,561.2
2020,-433971,79.49219,,0.00111,561.2
2104,-433971,79.49219,,0.00111,561.2
2188,-433988,79.47332,,0.00111,561.2
2273,-433974,79.48886,,0.00111,561.2
2357,-433952,79.51328,,0.00111,561.2
2441,-433923,79.54547,,0.00111,561.2
2525,-433892,79.57988,,0.00111,561.2
2609,-433854,79.62206,,0.00111,561.2
2694,-433846,79.63094,,0.00111,561.2
2778,-433830,79.6487,,0.00111,561.2
2862,-433789,79.69421,,0.00111,561.2
2946,-433770,79.7153,,0.00111,561.2
3030,-433760,79.7264,,0.00111,561.2
3114,-433759,79.72751,,0.00111,561.2
3199,-433796,79.68644,,0.00111,561.2
3283,-433811,79.66979,,0.00111,561.2
3367,-433790,79.6931,,0.00111,561.2
3451,-433751,79.73639,,0.00111,561.2
3535,-433714,79.77746,,0.00111,561.2
3620,-433712,79.77968,,0.00111,561.2
3704,-433732,79.75748,,0.00111,561.2
3788,-433744,79.74416,,0.00111,561.2
3872,-433692,79.80188,,0.00111,561.2
3956,-433654,79.84406,,0.00111,561.2
4041,-433310,80.2259,,0.00111,561.2
4125,-432897,80.68433,,0.00111,561.2
4209,-432831,80.75759,,0.00111,561.2
4293,-432843,80.74427,,0.00111,561.2
4377,-432845,80.74205,,0.00111,561.2
4462,-432936,80.64104,,0.00111,561.2
4546,-433013,80.55557,,0.00111,561.2
4630,-433075,80.48675,,0.00111,561.2
4714,-433074,80.48786,,0.00111,561.2
4798,-428536,85.52504,,0.00111,561.2
4883,-392613,125.39957,,0.00111,561.2
4967,-264102,268.04678,,0.00111,561.2
5051,149194,726.80534,,0.00111,561.2
5135,187649,769.49039,,0.00111,561.2
5219,-304496,223.20944,,0.00111,561.2
5303,-416117,99.31013,,0.00111,561.2
5388,-412869,102.91541,,0.00111,561.2
5472,-413769,101.91641,,0.00111,561.2
5556,-414425,101.18825,,0.00111,561.2
5640,-414414,101.20046,,0.00111,561.2
5724,-414298,101.32922,,0.00111,561.2
5809,-414315,101.31035,,0.00111,561.2
5893,-414504,101.10056,,0.00111,561.2
5977,-414554,101.04506,,0.00111,561.2
6061,-414448,101.16272,,0.00111,561.2
6145,-414409,101.20601,,0.00111,561.2
6230,-414389,101.22821,,0.00111,561.2
6314,-414358,101.26262,,0.00111,561.2
6398,-414305,101.32145,,0.00111,561.2
6482,-414346,101.27594,,0.00111,561.2
6566,-414362,101.25818,,0.00111,561.2
6651,-414366,101.25374,,0.00111,561.2
6735,-414314,101.31146,,0.00111,561.2
6819,-414281,101.34809,,0.00111,561.2
6903,-414282,101.34698,,0.00111,561.2
6987,-414283,101.34587,,0.00111,561.2
7072,-414282,101.34698,,0.00111,561.2
7156,-414307,101.31923,,0.00111,561.2
7240,-414345,101.27705,,0.00111,561.2
7324,-414328,101.29592,,0.00111,561.2
7408,-414356,101.26484,,0.00111,561.2
7493,-414431,101.18159,,0.00111,561.2
7577,-414463,101.14607,,0.00111,561.2
7661,-414485,101.12165,,0.00111,561.2
7745,-414469,101.13941,,0.00111,561.2
7829,-414447,101.16383,,0.00111,561.2
7913,-414477,101.13053,,0.00111,561.2
7998,-414563,101.03507,,0.00111,561.2
8082,-414558,101.04062,,0.00111,561.2
8166,-414555,101.04395,,0.00111,561.2
8250,-414549,101.05061,,0.00111,561.2
8334,-414575,101.02175,,0.00111,561.2
8419,-414551,101.04839,,0.00111,561.2
8503,-414578,101.01842,,0.00111,561.2
8587,-414595,100.99955,,0.00111,561.2
8671,-414572,101.02508,,0.00111,561.2
8755,-414549,101.05061,,0.00111,561.2
8840,-414559,101.03951,,0.00111,561.2
8924,-414606,100.98734,,0.00111,561.2
9008,-414599,100.99511,,0.00111,561.2
9092,-414616,100.97624,,0.00111,561.2
9176,-414657,100.93073,,0.00111,561.2
9261,-414671,100.91519,,0.00111,561.2
9345,-414622,100.96958,,0.00111,561.2
9429,-414622,100.96958,,0.00111,561.2
9513,-414591,101.00399,,0.00111,561.2
9597,-414601,100.99289,,0.00111,561.2
9682,-414634,100.95626,,0.00111,561.2
9766,-414629,100.96181,,0.00111,561.2
9850,-414622,100.96958,,0.00111,561.2
9934,-414639,100.95071,,0.00111,561.2
10018,-414638,100.95182,,0.00111,561.2
10103,-414633,100.95737,,0.00111,561.2
10187,-414631,100.95959,,0.00111,561.2
10271,-414627,100.96403,,0.00111,561.2
10355,-414559,101.03951,,0.00111,561.2
10439,-414526,101.07614,,0.00111,561.2
10524,-414570,101.0273,,0.00111,561.2
10608,-414595,100.99955,,0.00111,561.2
10692,-414616,100.97624,,0.00111,561.2
10776,-414608,100.98512,,0.00111,561.2
10860,-414579,101.01731,,0.00111,561.2
10945,-414512,101.09168,,0.00111,561.2
11029,-414481,101.12609,,0.00111,561.2
11113,-414525,101.07725,,0.00111,561.2
11197,-414541,101.05949,,0.00111,561.2
11281,-414532,101.06948,,0.00111,561.2
11365,-414525,101.07725,,0.00111,561.2
11450,-414510,101.0939,,0.00111,561.2
11534,-414540,101.0606,,0.00111,561.2
11618,-414586,101.00954,,0.00111,561.2
11702,-414563,101.03507,,0.00111,561.2
11786,-414560,101.0384,,0.00111,561.2
11871,-414544,101.05616,,0.00111,561.2
11955,-414524,101.07836,,0.00111,561.2
12039,-414509,101.09501,,0.00111,561.2
12123,-414533,101.06837,,0.00111,561.2
12207,-414563,101.03507,,0.00111,561.2
12292,-414518,101.08502,,0.00111,561.2
12376,-414483,101.12387,,0.00111,561.2
12460,-414507,101.09723,,0.00111,561.2
12544,-414515,101.08835,,0.00111,561.2
12628,-414536,101.06504,,0.00111,561.2
12713,-414534,101.06726,,0.00111,561.2
12797,-414512,101.09168,,0.00111,561.2
12881,-414498,101.10722,,0.00111,561.2
12965,-414487,101.11943,,0.00111,561.2
13049,-414472,101.13608,,0.00111,561.2
13134,-414403,101.21267,,0.00111,561.2
13218,-414415,101.19935,,0.00111,561.2
13302,-414469,101.13941,,0.00111,561.2
13386,-414477,101.13053,,0.00111,561.2
13470,-414465,101.14385,,0.00111,561.2
13555,-414490,101.1161,,0.00111,561.2
13639,-414510,101.0939,,0.00111,561.2
13723,-414504,101.10056,,0.00111,561.2
13807,-414507,101.09723,,0.00111,561.2
13891,-414529,101.07281,,0.00111,561.2
13975,-414499,101.10611,,0.00111,561.2
14060,-414488,101.11832,,0.00111,561.2
14144,-414472,101.13608,,0.00111,561.2
14228,-414486,101.12054,,0.00111,561.2
14312,-414489,101.11721,,0.00111,561.2
14396,-414495,101.11055,,0.00111,561.2
14481,-414553,101.04617,,0.00111,561.2
14565,-414552,101.04728,,0.00111,561.2
14649,-414509,101.09501,,0.00111,561.2
14733,-414470,101.1383,,0.00111,561.2
14817,-414465,101.14385,,0.00111,561.2
14902,-414487,101.11943,,0.00111,561.2
14986,-414487,101.11943,,0.00111,561.2
15070,-414447,101.16383,,0.00111,561.2
15154,-414442,101.16938,,0.00111,561.2
15238,-414459,101.15051,,0.00111,561.2
15323,-414485,101.12165,,0.00111,561.2
15407,-414470,101.1383,,0.00111,561.2
15491,-414436,101.17604,,0.00111,561.2
15575,-414403,101.21267,,0.00111,561.2
15659,-414396,101.22044,,0.00111,561.2
15744,-414413,101.20157,,0.00111,561.2
15828,-414395,101.22155,,0.00111,561.2
15912,-414399,101.21711,,0.00111,561.2
15996,-414381,101.23709,,0.00111,561.2
16080,-414360,101.2604,,0.00111,561.2
16164,-414363,101.25707,,0.00111,561.2
16249,-414404,101.21156,,0.00111,561.2
16333,-414386,101.23154,,0.00111,561.2
16417,-414381,101.23709,,0.00111,561.2
16501,-414342,101.28038,,0.00111,561.2
16585,-414361,101.25929,,0.00111,561.2
16670,-414339,101.28371,,0.00111,561.2
16754,-414275,101.35475,,0.00111,561.2
16838,-414321,101.30369,,0.00111,561.2
16922,-414326,101.29814,,0.00111,561.2
17006,-414329,101.29481,,0.00111,561.2
17091,-414355,101.26595,,0.00111,561.2
17175,-414369,101.25041,,0.00111,561.2
17259,-414326,101.29814,,0.00111,561.2
17343,-414330,101.2937,,0.00111,561.2
17427,-414326,101.29814,,0.00111,561.2
17512,-414331,101.29259,,0.00111,561.2
17596,-414354,101.26706,,0.00111,561.2
17680,-414346,101.27594,,0.00111,561.2
17764,-414326,101.29814,,0.00111,561.2
17848,-414344,101.27816,,0.00111,561.2
17933,-414308,101.31812,,0.00111,561.2
18017,-414301,101.32589,,0.00111,561.2
18101,-414282,101.34698,,0.00111,561.2
18185,-414289,101.33921,,0.00111,561.2
18269,-414283,101.34587,,0.00111,561.2
18353,-414307,101.31923,,0.00111,561.2
18438,-414285,101.34365,,0.00111,561.2
18522,-414290,101.3381,,0.00111,561.2
18606,-414308,101.31812,,0.00111,561.2
18690,-414326,101.29814,,0.00111,561.2
18774,-414301,101.32589,,0.00111,561.2
18859,-414271,101.35919,,0.00111,561.2
18943,-414278,101.35142,,0.00111,561.2
19027,-414256,101.37584,,0.00111,561.2
19111,-414257,101.37473,,0.00111,561.2
19195,-414295,101.33255,,0.00111,561.2
19280,-414285,101.34365,,0.00111,561.2
19364,-414303,101.32367,,0.00111,561.2
19448,-414299,101.32811,,0.00111,561.2
19532,-414322,101.30258,,0.00111,561.2
19616,-414289,101.33921,,0.00111,561.2
19701,-414250,101.3825,,0.00111,561.2
19785,-414255,101.37695,,0.00111,561.2
19869,-414263,101.36807,,0.00111,561.2
19953,-414245,101.38805,,0.00111,561.2
20037,-414252,101.38028,,0.00111,561.2
20122,-414228,101.40692,,0.00111,561.2
20206,-414276,101.35364,,0.00111,561.2
20290,-414324,101.30036,,0.00111,561.2
20374,-414327,101.29703,,0.00111,561.2
20458,-414276,101.35364,,0.00111,561.2
20543,-414269,101.36141,,0.00111,561.2
20627,-414311,101.31479,,0.00111,561.2
20711,-414305,101.32145,,0.00111,561.2
20795,-414289,101.33921,,0.00111,561.2
20879,-414284,101.34476,,0.00111,561.2
20963,-414300,101.327,,0.00111,561.2
21048,-414300,101.327,,0.00111,561.2
21132,-414294,101.33366,,0.00111,561.2
21216,-414342,101.28038,,0.00111,561.2
21300,-414360,101.2604,,0.00111,561.2
21384,-414364,101.25596,,0.00111,561.2
21469,-414342,101.28038,,0.00111,561.2
21553,-414350,101.2715,,0.00111,561.2
21637,-414338,101.28482,,0.00111,561.2
21721,-414317,101.30813,,0.00111,561.2
21805,-414309,101.31701,,0.00111,561.2
21890,-414286,101.34254,,0.00111,561.2
21974,-414313,101.31257,,0.00111,561.2
22058,-414345,101.27705,,0.00111,561.2
22142,-414334,101.28926,,0.00111,561.2
22226,-414277,101.35253,,0.00111,561.2
22311,-414290,101.3381,,0.00111,561.2
22395,-414299,101.32811,,0.00111,561.2
22479,-414282,101.34698,,0.00111,561.2
22563,-414256,101.37584,,0.00111,561.2
22647,-414260,101.3714,,0.00111,561.2
22732,-414314,101.31146,,0.00111,561.2
22816,-414284,101.34476,,0.00111,561.2
22900,-414281,101.34809,,0.00111,561.2
22984,-414270,101.3603,,0.00111,561.2
23068,-414253,101.37917,,0.00111,561.2
23152,-414239,101.39471,,0.00111,561.2
23237,-414223,101.41247,,0.00111,561.2
23321,-414254,101.37806,,0.00111,561.2
23405,-414269,101.36141,,0.00111,561.2
23489,-414265,101.36585,,0.00111,561.2
23573,-414273,101.35697,,0.00111,561.2
23658,-414279,101.35031,,0.00111,561.2
23742,-414221,101.41469,,0.00111,561.2
23826,-414222,101.41358,,0.00111,561.2
23910,-414259,101.37251,,0.00111,561.2
23994,-414230,101.4047,,0.00111,561.2
24079,-414213,101.42357,,0.00111,561.2
24163,-414250,101.3825,,0.00111,561.2
24247,-414240,101.3936,,0.00111,561.2
24331,-414220,101.4158,,0.00111,561.2
24415,-414226,101.40914,,0.00111,561.2
24500,-414185,101.45465,,0.00111,561.2
24584,-414193,101.44577,,0.00111,561.2
24668,-414209,101.42801,,0.00111,561.2
24752,-414250,101.3825,,0.00111,561.2
24836,-414249,101.38361,,0.00111,561.2
24921,-414198,101.44022,,0.00111,561.2
25005,-414227,101.40803,,0.00111,561.2
25089,-414221,101.41469,,0.00111,561.2
25173,-414212,101.42468,,0.00111,561.2
25257,-414223,101.41247,,0.00111,561.2
25341,-414239,101.39471,,0.00111,561.2
25426,-414258,101.37362,,0.00111,561.2
25510,-414265,101.36585,,0.00111,561.2
25594,-414297,101.33033,,0.00111,561.2
25678,-414275,101.35475,,0.00111,561.2
25762,-414275,101.35475,,0.00111,561.2
25847,-414296,101.33144,,0.00111,561.2
25931,-414303,101.32367,,0.00111,561.2
26015,-414269,101.36141,,0.00111,561.2
26099,-414242,101.39138,,0.00111,561.2
26183,-414260,101.3714,,0.00111,561.2
26268,-414272,101.35808,,0.00111,561.2
26352,-414252,101.38028,,0.00111,561.2
26436,-414214,101.42246,,0.00111,561.2
26520,-414203,101.43467,,0.00111,561.2
26604,-414184,101.45576,,0.00111,561.2
26689,-414185,101.45465,,0.00111,561.2
26773,-414192,101.44688,,0.00111,561.2
26857,-414176,101.46464,,0.00111,561.2
26941,-414208,101.42912,,0.00111,561.2
27025,-414173,101.46797,,0.00111,561.2
27110,-414123,101.52347,,0.00111,561.2
27194,-414135,101.51015,,0.00111,561.2
27278,-414175,101.46575,,0.00111,561.2
27362,-414154,101.48906,,0.00111,561.2
27446,-414190,101.4491,,0.00111,561.2
27531,-414151,101.49239,,0.00111,561.2
27615,-414101,101.54789,,0.00111,561.2
27699,-414158,101.48462,,0.00111,561.2
27783,-414226,101.40914,,0.00111,561.2
27867,-414184,101.45576,,0.00111,561.2
27952,-414118,101.52902,,0.00111,561.2
28036,-414119,101.52791,,0.00111,561.2
28120,-414137,101.50793,,0.00111,561.2
28204,-414147,101.49683,,0.00111,561.2
28288,-414155,101.48795,,0.00111,561.2
28373,-414163,101.47907,,0.00111,561.2
28457,-414144,101.50016,,0.00111,561.2
28541,-414125,101.52125,,0.00111,561.2
28625,-414128,101.51792,,0.00111,561.2
28709,-414134,101.51126,,0.00111,561.2
28793,-414105,101.54345,,0.00111,561.2
28878,-414166,101.47574,,0.00111,561.2
28962,-414188,101.45132,,0.00111,561.2
29046,-414136,101.50904,,0.00111,561.2
29130,-414164,101.47796,,0.00111,561.2
29214,-414143,101.50127,,0.00111,561.2
29299,-414140,101.5046,,0.00111,561.2
29383,-414160,101.4824,,0.00111,561.2
29467,-414192,101.44688,,0.00111,561.2
29551,-414212,101.42468,,0.00111,561.2
29635,-414200,101.438,,0.00111,561.2
29720,-414207,101.43023,,0.00111,561.2
29804,-414217,101.41913,,0.00111,561.2
29888,-414245,101.38805,,0.00111,561.2
29972,-414243,101.39027,,0.00111,561.2
30056,-414208,101.42912,,0.00111,561.2
30141,-414230,101.4047,,0.00111,561.2
30225,-414269,101.36141,,0.00111,561.2
30309,-414286,101.34254,,0.00111,561.2
30393,-414216,101.42024,,0.00111,561.2
30477,-414190,101.4491,,0.00111,561.2
30562,-414206,101.43134,,0.00111,561.2
30646,-414244,101.38916,,0.00111,561.2
30730,-414219,101.41691,,0.00111,561.2
30814,-414213,101.42357,,0.00111,561.2
30898,-414217,101.41913,,0.00111,561.2
30983,-414237,101.39693,,0.00111,561.2
31067,-414286,101.34254,,0.00111,561.2
31151,-414320,101.3048,,0.00111,561.2
31235,-414291,101.33699,,0.00111,561.2
31319,-414258,101.37362,,0.00111,561.2
31404,-414271,101.35919,,0.00111,561.2
31488,-414232,101.40248,,0.00111,561.2
31572,-414260,101.3714,,0.00111,561.2
31656,-414206,101.43134,,0.00111,561.2
31740,-413983,101.67887,,0.00111,561.2
31824,-413468,102.25052,,0.00111,561.2
31909,-413076,102.68564,,0.00111,561.2
31993,-414183,101.45687,,0.00111,561.2
32077,-418495,96.67055,,0.00111,561.2
32161,-424217,90.31913,,0.00111,561.2
32245,-425631,88.74959,,0.00111,561.2
32330,-425893,88.45877,,0.00111,561.2
32414,-425691,88.68299,,0.00111,561.2
32498,-425238,89.18582,,0.00111,561.2
32582,-424507,89.99723,,0.00111,561.2
32666,-424374,90.14486,,0.00111,561.2
32750,-424883,89.57987,,0.00111,561.2
32835,-425196,89.23244,,0.00111,561.2
32919,-425271,89.14919,,0.00111,561.2
33003,-425360,89.0504,,0.00111,561.2
33087,-425422,88.98158,,0.00111,561.2
33171,-425331,89.08259,,0.00111,561.2
33256,-425365,89.04485,,0.00111,561.2
33340,-425337,89.07593,,0.00111,561.2
33424,-425229,89.19581,,0.00111,561.2
33508,-425129,89.30681,,0.00111,561.2
33592,-425093,89.34677,,0.00111,561.2
33676,-425195,89.23355,,0.00111,561.2
33761,-425232,89.19248,,0.00111,561.2
33845,-425283,89.13587,,0.00111,561.2
33929,-425332,89.08148,,0.00111,561.2
34013,-425317,89.09813,,0.00111,561.2
34097,-425304,89.11256,,0.00111,561.2
34181,-425276,89.14364,,0.00111,561.2
34266,-425361,89.04929,,0.00111,561.2
34350,-425383,89.02487,,0.00111,561.2
34434,-425328,89.08592,,0.00111,561.2
34518,-425326,89.08814,,0.00111,561.2
34602,-425289,89.12921,,0.00111,561.2
34687,-425311,89.10479,,0.00111,561.2
34771,-425289,89.12921,,0.00111,561.2
34855,-425306,89.11034,,0.00111,561.2
34939,-425304,89.11256,,0.00111,561.2
35023,-425286,89.13254,,0.00111,561.2
35107,-425264,89.15696,,0.00111,561.2
35192,-425202,89.22578,,0.00111,561.2
35276,-425193,89.23577,,0.00111,561.2
35360,-425201,89.22689,,0.00111,561.2
35444,-425163,89.26907,,0.00111,561.2
35528,-425187,89.24243,,0.00111,561.2
35612,-425184,89.24576,,0.00111,561.2
35697,-425134,89.30126,,0.00111,561.2
35781,-425077,89.36453,,0.00111,561.2
35865,-425108,89.33012,,0.00111,561.2
35949,-425125,89.31125,,0.00111,561.2
36033,-425066,89.37674,,0.00111,561.2
36118,-425029,89.41781,,0.00111,561.2
36202,-425057,89.38673,,0.00111,561.2
36286,-425076,89.36564,,0.00111,561.2
36370,-425042,89.40338,,0.00111,561.2
36454,-425019,89.42891,,0.00111,561.2
36538,-424997,89.45333,,0.00111,561.2
36623,-425027,89.42003,,0.00111,561.2
36707,-425050,89.3945,,0.00111,561.2
36791,-425009,89.44001,,0.00111,561.2
36875,-424979,89.47331,,0.00111,561.2
36959,-424942,89.51438,,0.00111,561.2
37043,-424959,89.49551,,0.00111,561.2
37128,-425003,89.44667,,0.00111,561.2
37212,-425018,89.43002,,0.00111,561.2
37296,-425009,89.44001,,0.00111,561.2
37380,-425051,89.39339,,0.00111,561.2
37464,-425119,89.31791,,0.00111,561.2
37549,-425093,89.34677,,0.00111,561.2
37633,-424934,89.52326,,0.00111,561.2
37717,-424858,89.60762,,0.00111,561.2
37801,-424846,89.62094,,0.00111,561.2
37885,-424867,89.59763,,0.00111,561.2
37969,-424889,89.57321,,0.00111,561.2
38054,-424933,89.52437,,0.00111,561.2
38138,-424978,89.47442,,0.00111,561.2
38222,-424999,89.45111,,0.00111,561.2
38306,-424991,89.45999,,0.00111,561.2
38390,-424976,89.47664,,0.00111,561.2
38474,-424984,89.46776,,0.00111,561.2
38559,-425001,89.44889,,0.00111,561.2
38643,-424999,89.45111,,0.00111,561.2
38727,-425037,89.40893,,0.00111,561.2
38811,-425027,89.42003,,0.00111,561.2
38895,-424976,89.47664,,0.00111,561.2
38980,-424917,89.54213,,0.00111,561.2
39064,-424914,89.54546,,0.00111,561.2
39148,-424871,89.59319,,0.00111,561.2
39232,-424874,89.58986,,0.00111,561.2
39316,-424909,89.55101,,0.00111,561.2
39400,-424907,89.55323,,0.00111,561.2
39485,-424920,89.5388,,0.00111,561.2
39569,-424945,89.51105,,0.00111,561.2
39653,-424960,89.4944,,0.00111,561.2
39737,-424939,89.51771,,0.00111,561.2
39821,-424879,89.58431,,0.00111,561.2
39905,-424835,89.63315,,0.00111,561.2
39990,-424871,89.59319,,0.00111,561.2
40074,-424890,89.5721,,0.00111,561.2
40158,-424854,89.61206,,0.00111,561.2
40242,-424877,89.58653,,0.00111,561.2
40326,-424905,89.55545,,0.00111,561.2
40411,-424897,89.56433,,0.00111,561.2
40495,-424866,89.59874,,0.00111,561.2
40579,-424899,89.56211,,0.00111,561.2
40663,-424888,89.57432,,0.00111,561.2
40747,-424856,89.60984,,0.00111,561.2
